Store_Name,Store_Chain,Store_Type,Street_Number,Street_Name,Additional Address,City,State,Zip_Code,County,Latitude,Longitude,Authorization_Date
NORTHGATE #17  ,Northgate,Super Store,16259,Paramount Blvd, ,Paramount,CA,90723,LOS ANGELES,33.88665,-118.1602,09/24/2004
NORTHGATE GONZALEZ MARKET 20,Northgate,Super Store,3828,Peck Rd, ,El Monte,CA,91732,LOS ANGELES,34.07536,-118.0221,10/12/2005
Northgate Markets 32,Northgate,Super Store,15107,S Atlantic Ave, ,Compton,CA,90221,LOS ANGELES,33.89611,-118.1935,04/28/2010
Northgate Market 35,Northgate,Super Store,10801,S Prairie Ave, ,Inglewood,CA,90303,LOS ANGELES,33.93736,-118.344,10/25/2012
Northgate Market 37,Northgate,Super Store,425,S Soto St, ,Los Angeles,CA,90033,LOS ANGELES,34.03991,-118.2123,10/10/2012
Northgate #19  ,Northgate,Super Store,2633,Santa Ana St, ,South Gate,CA,90280,LOS ANGELES,33.96465,-118.224,01/20/2005
NORTHGATE #04  ,Northgate,Super Store,9101,Telegraph Rd, ,Pico Rivera,CA,90660,LOS ANGELES,33.95964,-118.1081,03/21/1989
Northgate Market 33,Northgate,Super Store,2323,W Olympic Blvd, ,Los Angeles,CA,90006,LOS ANGELES,34.05231,-118.2823,06/09/2010
Northgate Market 23,Northgate,Super Store,311-D,W Pacific Coast Hwy, ,Wilmington,CA,90744,LOS ANGELES,33.79134,-118.2659,01/31/2006
Northgate Market 25,Northgate,Super Store,3930,W Rosecrans Ave, ,Hawthorne,CA,90250,LOS ANGELES,33.90188,-118.343,03/08/2007
Northgate Gonzalez Market 22,Northgate,Super Store,1320,W San Francisquito Ave, ,West Covina,CA,91790,LOS ANGELES,34.05346,-117.9536,12/11/2006
NUMERO UNO MARKET OF SO EL MONTE 201,Numero_uno,Super Store,2037,Durfee Ave, ,South El Monte,CA,91733,LOS ANGELES,34.04631,-118.0293,04/22/1997
NUMERO UNO MARKET 401,Numero_uno,Super Store,500,S Pacific Ave, ,San Pedro,CA,90731,LOS ANGELES,33.73936,-118.2879,06/17/2003
NUMERO UNO MARKET 405,Numero_uno,Supermarket,8600,Avalon Blvd, ,Los Angeles,CA,90003,LOS ANGELES,33.95992,-118.2651,02/04/2004
Numero Uno Market 101,Numero_uno,Supermarket,701,E Jefferson Blvd, ,Los Angeles,CA,90011,LOS ANGELES,34.01506,-118.2645,04/28/2009
Numero Uno Market 113,Numero_uno,Supermarket,129,E Lomita Blvd, ,Carson,CA,90745,LOS ANGELES,33.79871,-118.2739,04/21/2016
Numero Uno Market 104,Numero_uno,Supermarket,310,E Manchester Ave, ,Los Angeles,CA,90003,LOS ANGELES,33.96008,-118.2692,04/28/2009
Numero Uno Market - El Monte 115,Numero_uno,Supermarket,9900,Garvey Ave, ,El Monte,CA,91733,LOS ANGELES,34.06273,-118.0525,09/19/2019
Numero Uno Market - Lennox 116,Numero_uno,Supermarket,10819,Hawthorne Blvd, ,Inglewood,CA,90304,LOS ANGELES,33.93757,-118.3528,09/19/2019
Numero Uno Market 111,Numero_uno,Supermarket,10455,Laurel Canyon Blvd, ,Pacoima,CA,91331,LOS ANGELES,34.25993,-118.4333,08/13/2015
Numero Uno Market 112,Numero_uno,Supermarket,9990,Long Beach Blvd, ,Lynwood,CA,90262,LOS ANGELES,33.94459,-118.2159,04/21/2016
Numero Uno Market - Inglewood  ,Numero_uno,Supermarket,250,N la Brea Ave, ,Inglewood,CA,90301,LOS ANGELES,33.96608,-118.3534,02/25/2020
Numero Uno Market - Long Beach 124,Numero_uno,Supermarket,421,Pacific Ave, ,Long Beach,CA,90802,LOS ANGELES,33.77202,-118.1938,09/19/2019
Numero Uno Market - Norwalk 118,Numero_uno,Supermarket,10951,Rosecrans Ave, ,Norwalk,CA,90650,LOS ANGELES,33.90224,-118.1008,02/25/2020
Numero Uno Market - Temple City 122,Numero_uno,Supermarket,6340,Rosemead Blvd, ,Temple City,CA,91780,LOS ANGELES,34.11409,-118.0735,09/19/2019
Numero Uno Market 102,Numero_uno,Supermarket,1309,S Alvarado St, ,Los Angeles,CA,90006,LOS ANGELES,34.04706,-118.2829,04/28/2009
Numero Uno Market 107,Numero_uno,Supermarket,4700,S Broadway, ,Los Angeles,CA,90037,LOS ANGELES,34.00087,-118.2783,04/28/2009
NUMERO UNO MARKET # 403  ,Numero_uno,Supermarket,4710,S Broadway, ,Los Angeles,CA,90037,LOS ANGELES,34.00073,-118.2783,06/17/2003
Numero Uno Market 103,Numero_uno,Supermarket,9127,S Figueroa St, ,Los Angeles,CA,90003,LOS ANGELES,33.95365,-118.2827,04/28/2009
NUMERO UNO MARKET #404  ,Numero_uno,Supermarket,2305,S Garfield Ave, ,Monterey Park,CA,91754,LOS ANGELES,34.03627,-118.1305,06/29/2004
Numero Uno Market - Compton 120,Numero_uno,Supermarket,420,S Long Beach Blvd, ,Compton,CA,90221,LOS ANGELES,33.89281,-118.2077,02/25/2020
Numero Uno Market 106,Numero_uno,Supermarket,500,S Pacific Ave, ,San Pedro,CA,90731,LOS ANGELES,33.73936,-118.2879,04/28/2009
Numero Uno Market 105,Numero_uno,Supermarket,2226,S San Pedro St, ,Los Angeles,CA,90011,LOS ANGELES,34.02443,-118.2595,04/28/2009
Numero Uno Market 108,Numero_uno,Supermarket,4373,S Vermont Ave, ,Los Angeles,CA,90037,LOS ANGELES,34.00407,-118.2916,04/28/2009
NUMERO UNO MARKET #404  ,Numero_uno,Supermarket,5409,S Western Ave, ,Los Angeles,CA,90062,LOS ANGELES,33.99289,-118.309,10/06/2003
Numero Uno Market - San Pedro 121,Numero_uno,Supermarket,970,W 1st St, ,San Pedro,CA,90731,LOS ANGELES,33.74337,-118.2984,09/19/2019
Numero Uno Market 110,Numero_uno,Supermarket,1831,W 3rd St, ,Los Angeles,CA,90057,LOS ANGELES,34.06174,-118.2698,06/17/2013
Numero Uno Market 109,Numero_uno,Supermarket,1141,W Carson St, ,Torrance,CA,90502,LOS ANGELES,33.83162,-118.2958,03/25/2013
NUMERO UNO MARKET #402  ,Numero_uno,Supermarket,1055,W Rosecrans Ave, ,Compton,CA,90222,LOS ANGELES,33.90341,-118.2434,10/06/2003
NUMERO UNO MARKET  ,Numero_uno,Supermarket,1310,W Rosecrans Ave, ,Gardena,CA,90247,LOS ANGELES,33.90187,-118.2989,11/03/2003
Numero Uno Market - Whittier 119,Numero_uno,Supermarket,4831,Whittier Blvd, ,Los Angeles,CA,90022,LOS ANGELES,34.0218,-118.1637,09/19/2019
PAYLESS FOODS 01,Payless_food,Super Store,23501,Avalon Blvd, ,Carson,CA,90745,LOS ANGELES,33.81269,-118.2641,09/13/1984
PAYLESS FOODS 10,Payless_food,Super Store,620,E El Segundo Blvd, ,Los Angeles,CA,90059,LOS ANGELES,33.91638,-118.2646,06/28/2005
Payless Foods 2,Payless_food,Super Store,10455,Laurel Canyon Blvd, ,Pacoima,CA,91331,LOS ANGELES,34.2601,-118.4335,08/08/1986
PAYLESS FOODS 5,Payless_food,Super Store,12301,Norwalk Blvd, ,Norwalk,CA,90650,LOS ANGELES,33.91971,-118.0727,12/03/1996
Payless Foods 17,Payless_food,Super Store,10001,Paramount Blvd, ,Downey,CA,90240,LOS ANGELES,33.95475,-118.1292,04/07/2011
PAYLESS FOODS 7,Payless_food,Super Store,4840,Peck Rd, ,El Monte,CA,91732,LOS ANGELES,34.09151,-118.0141,01/02/2000
PAYLESS FOODS 4,Payless_food,Super Store,757,S Workman St, ,San Fernando,CA,91340,LOS ANGELES,34.28218,-118.4514,06/02/1993
Payless Foods 16,Payless_food,Super Store,2809,Via Campo, ,Montebello,CA,90640,LOS ANGELES,34.03273,-118.128,10/25/2010
Payless Foods 3,Payless_food,Super Store,8025,Vineland Ave, ,Sun Valley,CA,91352,LOS ANGELES,34.21638,-118.3704,07/30/2010
PAYLESS FOODS 8,Payless_food,Super Store,2301,W Rosecrans Ave, ,Gardena,CA,90249,LOS ANGELES,33.90198,-118.3192,04/26/2000
Payless Foods 11,Payless_food,Supermarket,15233,Gale Ave, ,City of Industry,CA,91745,LOS ANGELES,34.01469,-117.975,03/22/2005
R Ranch Express 16,R_ranch,Super Store,1447,Valinda ave, ,La Puente,CA,91744,LOS ANGELES,34.04493,-117.9257,10/02/2009
R-RANCH MARKET #14  ,R_ranch,Super Store,5212,W Adams Blvd, ,Los Angeles,CA,90016,LOS ANGELES,34.03247,-118.3557,09/30/2004
R-RANCH MARKET #5  ,R_ranch,Supermarket,310,E Manchester Ave, ,Los Angeles,CA,90003,LOS ANGELES,33.96008,-118.2692,10/30/1996
R-RANCH MARKET #4  ,R_ranch,Supermarket,8601,Hooper Ave, ,Los Angeles,CA,90002,LOS ANGELES,33.95988,-118.2541,03/21/1995
R-RANCH MARKET #6  ,R_ranch,Supermarket,1800,N Long Beach Blvd, ,Compton,CA,90221,LOS ANGELES,33.90817,-118.2087,07/02/1997
R-RANCH MARKET #11  ,R_ranch,Supermarket,17305,Valley Blvd, ,La Puente,CA,91744,LOS ANGELES,34.00936,-117.9264,04/25/2002
R-RANCH MARKET #10  ,R_ranch,Supermarket,1641-45,W HOLT AVE, ,POMONA,CA,91768,LOS ANGELES,34.06175,-117.778,09/29/2000
Ralphs Fresh Fare 279,Ralphs,Super Store,4700,Admiralty Way, ,Marina del Rey,CA,90292,LOS ANGELES,33.9798,-118.44,01/01/1930
RALPHS GROCERY COMPANY 85,Ralphs,Super Store,16123,Bellflower Blvd, ,Bellflower,CA,90706,LOS ANGELES,33.88798,-118.1254,08/18/1982
Ralphs Fresh Fare 724,Ralphs,Super Store,9040,Beverly Blvd, ,West Hollywood,CA,90048,LOS ANGELES,34.07716,-118.3889,11/10/1975
RALPHS 702,Ralphs,Super Store,14440,Burbank Blvd, ,Sherman Oaks,CA,91401,LOS ANGELES,34.17204,-118.4477,01/01/1930
RALPHS GROCERY CO.  646,Ralphs,Super Store,18010,Chatsworth St, ,Granada Hills,CA,91344,LOS ANGELES,34.26449,-118.5264,10/28/1997
Ralphs Fresh Fare 292,Ralphs,Super Store,1644,Cloverfield Blvd, ,Santa Monica,CA,90404,LOS ANGELES,34.02737,-118.4726,08/22/1996
Ralphs Fresh Fare 205,Ralphs,Super Store,4754,Commons Way, ,Calabasas,CA,91302,LOS ANGELES,34.15441,-118.6448,12/09/1998
RALPHS GROCERY COMPANY  262,Ralphs,Super Store,17500,Crenshaw Blvd, ,Torrance,CA,90504,LOS ANGELES,33.87133,-118.3264,01/17/1990
RALPHS GROCERY COMPANY 86,Ralphs,Super Store,3827,Culver Ctr, ,Culver City,CA,90232,LOS ANGELES,34.01735,-118.4075,08/18/1982
RALPH'S GROCERY COMPANY 165,Ralphs,Super Store,5951,Del Amo Blvd, ,Lakewood,CA,90713,LOS ANGELES,33.84711,-118.116,01/01/1930
RALPHS 704,Ralphs,Super Store,16940,Devonshire St, ,Granada Hills,CA,91344,LOS ANGELES,34.2575,-118.5015,02/01/1971
RALPHS 710,Ralphs,Super Store,21431,Devonshire St, ,Chatsworth,CA,91311,LOS ANGELES,34.2573,-118.5978,02/01/1966
RALPHS GROCERY COMPANY 251,Ralphs,Super Store,2930,E 4th St, ,Long Beach,CA,90814,LOS ANGELES,33.77166,-118.1573,05/01/2008
RALPHS GROCERY CO.  193,Ralphs,Super Store,25,E Alameda Ave, ,Burbank,CA,91502,LOS ANGELES,34.17421,-118.3001,03/17/1999
RALPHS GROCERY CO 256,Ralphs,Super Store,650,E Carson St, ,Carson,CA,90745,LOS ANGELES,33.83155,-118.2647,07/26/1982
RALPHS 196,Ralphs,Super Store,2250,E Carson St, ,Long Beach,CA,90807,LOS ANGELES,33.83241,-118.1656,02/11/1999
RALPH GROCERY COMPANY 60,Ralphs,Super Store,1416,E Colorado St, ,Glendale,CA,91205,LOS ANGELES,34.14272,-118.2338,01/01/1930
RALPHS GROCERY COMPANY 41,Ralphs,Super Store,211,E Foothill Blvd, ,Arcadia,CA,91006,LOS ANGELES,34.15109,-118.0253,01/01/1930
RALPHS  730,Ralphs,Super Store,3601,E Foothill Blvd, ,Pasadena,CA,91107,LOS ANGELES,34.15024,-118.0755,08/13/1982
Ralphs Fresh Fare 178,Ralphs,Super Store,6290,E Pacific Coast Hwy, ,Long Beach,CA,90803,LOS ANGELES,33.7611,-118.1157,10/16/1996
RALPHS 295,Ralphs,Super Store,8626,Firestone Blvd, ,Downey,CA,90241,LOS ANGELES,33.93702,-118.1272,07/18/1996
Ralphs Fresh Fare 55,Ralphs,Super Store,521,Foothill Blvd, ,La Canada,CA,91011,LOS ANGELES,34.20007,-118.1904,01/01/1930
Ralphs Fresh Fare 1,Ralphs,Super Store,2675,Foothill Blvd, ,La Crescenta,CA,91214,LOS ANGELES,34.22229,-118.2368,01/16/1991
RALPHS 21,Ralphs,Super Store,1745,Garfield Ave, ,South Pasadena,CA,91030,LOS ANGELES,34.1059,-118.1349,01/01/1930
RALPHS GROCERY COMPANY  120,Ralphs,Super Store,1413,Hawthorne Blvd, ,Redondo Beach,CA,90278,LOS ANGELES,33.86673,-118.3527,11/04/1986
RALPHS GROCERY CO  269,Ralphs,Super Store,11873,Hawthorne Blvd, ,Hawthorne,CA,90250,LOS ANGELES,33.92599,-118.3528,01/01/1930
Ralphs Fresh Fare 720,Ralphs,Super Store,30019,Hawthorne Blvd, ,Rancho Palos Verdes,CA,90275,LOS ANGELES,33.76046,-118.394,01/01/1930
RALPHS  206,Ralphs,Super Store,5429,Hollywood Blvd, ,Los Angeles,CA,90027,LOS ANGELES,34.1018,-118.308,06/13/2002
RALPHS 284,Ralphs,Super Store,10772,Jefferson Blvd, ,Culver City,CA,90230,LOS ANGELES,34.00252,-118.3941,01/01/1930
Ralphs Fresh Fare 26,Ralphs,Super Store,5727,Kanan Rd, ,Agoura Hills,CA,91301,LOS ANGELES,34.15456,-118.7569,11/28/1983
RALPHS GROCERY COMPANY 630,Ralphs,Super Store,2270,Lake Ave, ,Altadena,CA,91001,LOS ANGELES,34.18518,-118.1315,07/26/1982
RALPHS GROCERY COMPANY 173,Ralphs,Super Store,9200,Lakewood Blvd, ,Downey,CA,90240,LOS ANGELES,33.95559,-118.1128,01/01/1930
RALPHS GROCERY COMPANY 53,Ralphs,Super Store,9470,Las Tunas Dr, ,Temple City,CA,91780,LOS ANGELES,34.10619,-118.0642,01/01/1930
RALPHS 711,Ralphs,Super Store,6657,Laurel Canyon Blvd, ,North Hollywood,CA,91606,LOS ANGELES,34.19196,-118.3965,01/01/1930
RALPHS GROCERY COMPANY 17,Ralphs,Super Store,8325,Laurel Canyon Blvd, ,Sun Valley,CA,91352,LOS ANGELES,34.22268,-118.3965,01/01/1930
RALPHS 281,Ralphs,Super Store,910,Lincoln Blvd, ,Venice,CA,90291,LOS ANGELES,33.99855,-118.4619,05/26/1983
Ralphs Fresh Fare 280,Ralphs,Super Store,4311,Lincoln Blvd, ,Marina del Rey,CA,90292,LOS ANGELES,33.98538,-118.4434,08/24/1994
RALPHS 278,Ralphs,Super Store,8701,Lincoln Blvd, ,Los Angeles,CA,90045,LOS ANGELES,33.95927,-118.4188,09/26/1990
RALPHS GROCERY COMPANY 56,Ralphs,Super Store,10900,Magnolia Blvd, ,North Hollywood,CA,91601,LOS ANGELES,34.16486,-118.3682,06/10/1993
RALPHS GROCERY COMPANY 63,Ralphs,Super Store,12921,Magnolia Blvd, ,Van Nuys,CA,91423,LOS ANGELES,34.1649,-118.4145,01/01/1930
Ralphs Fresh Fare 731,Ralphs,Super Store,23841,Malibu Rd, ,Malibu,CA,90265,LOS ANGELES,34.0336,-118.6931,08/13/1982
Ralphs Fresh Fare 727,Ralphs,Super Store,25930,McBean Pkwy, ,Valencia,CA,91355,LOS ANGELES,34.40362,-118.5522,06/01/1982
RALPHS GROCERY CO 147,Ralphs,Super Store,27760,McBean Pkwy, ,Valencia,CA,91354,LOS ANGELES,34.44564,-118.5533,09/17/1996
RALPHS  715,Ralphs,Super Store,330,N Atlantic Blvd, ,Monterey Park,CA,91754,LOS ANGELES,34.06528,-118.1343,02/01/1971
Ralphs Fresh Fare 97,Ralphs,Super Store,1200,N Central Ave, ,Glendale,CA,91202,LOS ANGELES,34.16455,-118.2568,08/18/1982
RALPHS  134,Ralphs,Super Store,211,N Glendale Ave, ,Glendale,CA,91206,LOS ANGELES,34.1484,-118.2464,03/22/2000
RALPHS GROCERY CO  277,Ralphs,Super Store,950,N la Brea Ave, ,Inglewood,CA,90302,LOS ANGELES,33.97489,-118.3576,01/01/1930
RALPHS 293,Ralphs,Super Store,1233,N la Brea Ave, ,West Hollywood,CA,90038,LOS ANGELES,34.09344,-118.3441,01/22/1996
RALPHS GROCERY COMPANY 96,Ralphs,Super Store,160,N Lake Ave, ,Pasadena,CA,91101,LOS ANGELES,34.14886,-118.1323,08/18/1982
RALPHS GROCERY COMPANY 186,Ralphs,Super Store,1930,N Lakewood Blvd, ,Long Beach,CA,90815,LOS ANGELES,33.79185,-118.1426,10/19/1983
RALPHS GROCERY COMPANY 58,Ralphs,Super Store,3380,N Los Coyotes Diagonal, ,Long Beach,CA,90808,LOS ANGELES,33.81833,-118.1096,01/01/1930
RALPHS 712,Ralphs,Super Store,1100,N San Fernando Blvd, ,Burbank,CA,91504,LOS ANGELES,34.18824,-118.3188,12/01/1965
RALPHS GROCERY CO.  645,Ralphs,Super Store,500,N Sepulveda Blvd, ,El Segundo,CA,90245,LOS ANGELES,33.92297,-118.3962,11/12/1997
Ralphs Fresh Fare 166,Ralphs,Super Store,2700,N Sepulveda Blvd, ,Manhattan Beach,CA,90266,LOS ANGELES,33.896,-118.3959,01/01/1930
RALPHS GROCERY COMPANY 87,Ralphs,Super Store,1050,N Western Ave, ,San Pedro,CA,90732,LOS ANGELES,33.75298,-118.3088,08/18/1982
RALPHS 709,Ralphs,Super Store,11361,National Blvd, ,Los Angeles,CA,90064,LOS ANGELES,34.02546,-118.4331,02/01/1971
RALPHS GROCERY COMPANY 88,Ralphs,Super Store,5035,Pacific Coast Hwy, ,Torrance,CA,90505,LOS ANGELES,33.81208,-118.3675,08/18/1982
RALPHS 757,Ralphs,Super Store,24975,Pico Canyon Rd, ,Stevenson Ranch,CA,91381,LOS ANGELES,34.38188,-118.5743,10/23/1996
RALPHS 250,Ralphs,Super Store,20137,Pioneer Blvd, ,Lakewood,CA,90715,LOS ANGELES,33.84748,-118.0821,01/01/1930
Ralphs Fresh Fare 127,Ralphs,Super Store,19781,Rinaldi St, ,Northridge,CA,91326,LOS ANGELES,34.27487,-118.5639,10/20/1999
RALPHS 283,Ralphs,Super Store,5080,Rodeo Rd, ,Los Angeles,CA,90016,LOS ANGELES,34.02147,-118.355,01/01/1930
Ralphs Fresh Fare 728,Ralphs,Super Store,2909,Rolling Hills Rd, ,Torrance,CA,90505,LOS ANGELES,33.7886,-118.3409,10/15/1976
RALPHS GROCERY 95,Ralphs,Super Store,2230,S Atlantic Blvd, ,Monterey Park,CA,91754,LOS ANGELES,34.03815,-118.1454,07/08/1992
RALPHS 39,Ralphs,Super Store,260,S la Brea Ave, ,Los Angeles,CA,90036,LOS ANGELES,34.06941,-118.344,06/13/1991
RALPHS GROCERY COMPANY 209,Ralphs,Super Store,8824,S Sepulveda Blvd,,Los Angeles,CA,90045,LOS ANGELES,33.95628,-118.3962,01/01/1930
RALPHS GROCERY CO.  294,Ralphs,Super Store,2600,S Vermont Ave, ,Los Angeles,CA,90007,LOS ANGELES,34.03232,-118.2915,11/13/1996
RALPHS 266,Ralphs,Super Store,11922,S Vermont Ave, ,Los Angeles,CA,90044,LOS ANGELES,33.92463,-118.2915,11/09/1982
RALPHS GROCERY CO. 16,Ralphs,Super Store,670,S Western Ave, ,Los Angeles,CA,90005,LOS ANGELES,34.0608,-118.309,09/12/1996
RALPHS GROCERY COMPANY 189,Ralphs,Super Store,17250,Saticoy St, ,Van Nuys,CA,91406,LOS ANGELES,34.20839,-118.509,08/01/1986
RALPHS GROCERY COMPANY  110,Ralphs,Super Store,3455,Sepulveda Blvd, ,Torrance,CA,90505,LOS ANGELES,33.82514,-118.3459,08/24/1983
RALPHS  721,Ralphs,Super Store,22333,Sherman Way, ,Canoga Park,CA,91303,LOS ANGELES,34.20109,-118.6135,02/01/1971
RALPHS 726,Ralphs,Super Store,19340,Soledad Canyon Rd, ,Canyon Country,CA,91351,LOS ANGELES,34.41559,-118.4732,12/05/1988
RALPHS GROCERY COMPANY 83,Ralphs,Super Store,13321,South St, ,Cerritos,CA,90703,LOS ANGELES,33.85881,-118.0481,08/18/1982
RALPHS GROCERY COMPANY 49,Ralphs,Super Store,10455,Sunland Blvd, ,Sunland,CA,91040,LOS ANGELES,34.25979,-118.3271,01/01/1930
Ralphs 84,Ralphs,Super Store,29675,The Old Rd, ,Castaic,CA,91384,LOS ANGELES,34.45724,-118.6175,12/14/2004
Ralphs Fresh Fare 133,Ralphs,Super Store,10901,Ventura Blvd, ,Studio City,CA,91604,LOS ANGELES,34.13968,-118.3681,01/05/2000
Ralphs Fresh Fare 701,Ralphs,Super Store,12842,Ventura Blvd, ,Studio City,CA,91604,LOS ANGELES,34.14502,-118.4133,12/01/1965
Ralph's 222,Ralphs,Super Store,14049,Ventura Blvd, ,Sherman Oaks,CA,91423,LOS ANGELES,34.14937,-118.4391,02/15/2014
Ralphs Fresh Fare 6,Ralphs,Super Store,17840,Ventura Blvd, ,Encino,CA,91316,LOS ANGELES,34.16325,-118.5214,01/01/1930
Ralphs Fresh Fare 70,Ralphs,Super Store,20060,Ventura Blvd, ,Woodland Hills,CA,91364,LOS ANGELES,34.1711,-118.5705,01/01/1930
Ralphs Fresh Fare 81,Ralphs,Super Store,21909,Ventura Blvd, ,Woodland Hills,CA,91364,LOS ANGELES,34.16848,-118.604,05/05/1994
RALPHS GROCERY CO. 213,Ralphs,Super Store,22915,Victory Blvd, ,West Hills,CA,91307,LOS ANGELES,34.18647,-118.6263,10/23/1996
RALPHS GROCERY COMPANY 32,Ralphs,Super Store,3410,W 3rd St, ,Los Angeles,CA,90020,LOS ANGELES,34.069,-118.2896,01/01/1930
Ralphs Fresh Fare 22,Ralphs,Super Store,645,W 9th St, ,Los Angeles,CA,90015,LOS ANGELES,34.04549,-118.2608,06/01/2007
RALPHS 132,Ralphs,Super Store,1770,W Carson St, ,Torrance,CA,90501,LOS ANGELES,33.83145,-118.311,05/07/2001
RALPHS GROCERY COMPANY 185,Ralphs,Super Store,5245,W Centinela Ave, ,Los Angeles,CA,90045,LOS ANGELES,33.97739,-118.371,11/28/1983
Ralphs Fresh Fare 743,Ralphs,Super Store,320,W Colorado Blvd, ,Pasadena,CA,91105,LOS ANGELES,34.14571,-118.1568,01/01/1930
RALPHS 742,Ralphs,Super Store,1101,W Huntington Dr, ,Arcadia,CA,91007,LOS ANGELES,34.13102,-118.0663,09/29/1979
RALPHS 274,Ralphs,Super Store,1730,W Manchester Ave, ,Los Angeles,CA,90047,LOS ANGELES,33.95994,-118.3075,01/01/1930
Ralphs Fresh Fare 156,Ralphs,Super Store,10309,W Olympic Blvd, ,Los Angeles,CA,90064,LOS ANGELES,34.05278,-118.4169,01/01/1930
Ralphs Fresh Fare 210,Ralphs,Super Store,11727,W Olympic Blvd, ,Los Angeles,CA,90064,LOS ANGELES,34.03409,-118.4482,09/01/1995
RALPHS 291,Ralphs,Super Store,4760,W Pico Blvd, ,Los Angeles,CA,90019,LOS ANGELES,34.04839,-118.3396,01/11/1995
RALPHS GROCERY CO 198,Ralphs,Super Store,9616,W Pico Blvd, ,Los Angeles,CA,90035,LOS ANGELES,34.05513,-118.3981,07/11/1996
RALPHS GROCERY CO.  111,Ralphs,Super Store,2201,W Redondo Beach Blvd, ,Gardena,CA,90247,LOS ANGELES,33.88573,-118.3179,03/24/1999
RALPHS 48,Ralphs,Super Store,3300,W Slauson Ave, ,Los Angeles,CA,90043,LOS ANGELES,33.98896,-118.3294,06/02/2004
RALPHS GROCERY COMPANY 100,Ralphs,Super Store,7257,W Sunset Blvd, ,Los Angeles,CA,90046,LOS ANGELES,34.09803,-118.3481,01/01/1930
Ralphs Fresh Fare 705,Ralphs,Super Store,15120,W Sunset Blvd, ,Pacific Palisades,CA,90272,LOS ANGELES,34.04543,-118.5235,02/01/1971
RALPHS  648,Ralphs,Super Store,2600,W Victory Blvd, ,Burbank,CA,91505,LOS ANGELES,34.18459,-118.3397,01/06/1999
Ralphs Fresh Fare 759,Ralphs,Super Store,10861,Weyburn Ave,,Los Angeles,CA,90024,LOS ANGELES,34.06258,-118.4441,09/19/2001
RALPHS GROCERY COMPANY 245,Ralphs,Super Store,11825,Whittier Blvd, ,Whittier,CA,90601,LOS ANGELES,33.98118,-118.051,07/16/1992
RALPHS GROCERY COMPANY 64,Ralphs,Super Store,14919,Whittier Blvd, ,Whittier,CA,90605,LOS ANGELES,33.94926,-118.0076,01/01/1930
Ralphs Fresh Fare 289,Ralphs,Super Store,5601,Wilshire Blvd, ,Los Angeles,CA,90036,LOS ANGELES,34.06238,-118.3506,11/10/1994
Ralphs Fresh Fare 44,Ralphs,Super Store,12057,Wilshire Blvd, ,Los Angeles,CA,90025,LOS ANGELES,34.04472,-118.4668,01/01/1930
RALPHS 47,Ralphs,Super Store,7221-25,Woodman Ave, ,Van Nuys,CA,91405,LOS ANGELES,34.20172,-118.4313,01/01/1930
RALPH'S GROCERY COMPANY 143,Ralphs,Supermarket,31970,Castaic Rd, ,Castaic,CA,91384,LOS ANGELES,34.49962,-118.625,10/29/1992
RALPHS 286,Ralphs,Supermarket,3670,Crenshaw Blvd, ,Los Angeles,CA,90016,LOS ANGELES,34.02064,-118.3351,01/01/1930
RALPHS GROCERY CO  268,Ralphs,Supermarket,11202,Crenshaw Blvd, ,Inglewood,CA,90303,LOS ANGELES,33.93294,-118.3263,09/27/1984
Ralphs Fresh Fare 73,Ralphs,Supermarket,5760,E 7th St, ,Long Beach,CA,90803,LOS ANGELES,33.77523,-118.1197,01/01/1930
RALPHS GROCERY CO  265,Ralphs,Supermarket,280,E Compton Blvd, ,Compton,CA,90220,LOS ANGELES,33.89595,-118.2209,05/26/1983
RALPHS GROCERY COMPANY 200,Ralphs,Supermarket,16,E Live Oak Ave, ,Arcadia,CA,91006,LOS ANGELES,34.10732,-118.03,09/09/1993
RALPH'S GROCERY 199,Ralphs,Supermarket,345,E Main St, ,Alhambra,CA,91801,LOS ANGELES,34.09694,-118.1233,09/13/1994
RALPHS GROCERY CO  255,Ralphs,Supermarket,619,E University Dr, ,Carson,CA,90746,LOS ANGELES,33.85831,-118.2651,01/01/1930
RALPHS GROCERY CO 625,Ralphs,Supermarket,15233,EAST GALE, ,INDUSTRY,CA,91744,LOS ANGELES,34.01469,-117.975,01/01/1930
RALPHS GROCERY COMPANY  176,Ralphs,Supermarket,6348,Foothill Blvd, ,Tujunga,CA,91042,LOS ANGELES,34.24256,-118.2696,03/16/1983
RALPHS 732,Ralphs,Supermarket,2520,Glendale Blvd, ,Los Angeles,CA,90039,LOS ANGELES,34.1031,-118.2592,08/13/1982
RALPHS GROCERY COMPANY 635,Ralphs,Supermarket,8936,Glenoaks Blvd, ,Sun Valley,CA,91352,LOS ANGELES,34.23109,-118.3677,08/18/1987
RALPHS GROCERY COMPANY 5,Ralphs,Supermarket,1193,Huntington Dr, ,Duarte,CA,91010,LOS ANGELES,34.13971,-117.9792,07/17/1990
RALPHS GROCERY COMPANY #94 094,Ralphs,Supermarket,15745,Imperial Hwy, ,La Mirada,CA,90638,LOS ANGELES,33.91738,-117.9955,11/01/1990
RALPHS GROCERY COMPANY 28,Ralphs,Supermarket,100,LA CIENEGA BLVD NO, ,LOS ANGELES,CA,90048,LOS ANGELES,34.07387,-118.3765,11/17/1988
