Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B12001_001,SE_B12001_002,SE_B12001_003,SE_B12001_004
"06037403408","14000US06037403408","Census Tract 4034.08","Census Tract 4034.08, Los Angeles County, California","ca","140","00","ACSSF","0005015",,,,,"06","037",,,,"403408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,512,2157,2474
"06037403500","14000US06037403500","Census Tract 4035","Census Tract 4035, Los Angeles County, California","ca","140","00","ACSSF","0005016",,,,,"06","037",,,,"403500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,105,671,568
"06037403600","14000US06037403600","Census Tract 4036","Census Tract 4036, Los Angeles County, California","ca","140","00","ACSSF","0005017",,,,,"06","037",,,,"403600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851,789,2597,1465
"06037403702","14000US06037403702","Census Tract 4037.02","Census Tract 4037.02, Los Angeles County, California","ca","140","00","ACSSF","0005018",,,,,"06","037",,,,"403702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,360,1373,987
"06037403703","14000US06037403703","Census Tract 4037.03","Census Tract 4037.03, Los Angeles County, California","ca","140","00","ACSSF","0005019",,,,,"06","037",,,,"403703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,346,2074,1085
"06037403721","14000US06037403721","Census Tract 4037.21","Census Tract 4037.21, Los Angeles County, California","ca","140","00","ACSSF","0005020",,,,,"06","037",,,,"403721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541,661,2191,689
"06037403722","14000US06037403722","Census Tract 4037.22","Census Tract 4037.22, Los Angeles County, California","ca","140","00","ACSSF","0005021",,,,,"06","037",,,,"403722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420,541,2291,588
"06037403801","14000US06037403801","Census Tract 4038.01","Census Tract 4038.01, Los Angeles County, California","ca","140","00","ACSSF","0005022",,,,,"06","037",,,,"403801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4268,394,2720,1154
"06037403802","14000US06037403802","Census Tract 4038.02","Census Tract 4038.02, Los Angeles County, California","ca","140","00","ACSSF","0005023",,,,,"06","037",,,,"403802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416,691,2803,922
"06037403901","14000US06037403901","Census Tract 4039.01","Census Tract 4039.01, Los Angeles County, California","ca","140","00","ACSSF","0005024",,,,,"06","037",,,,"403901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276,303,1434,539
"06037403902","14000US06037403902","Census Tract 4039.02","Census Tract 4039.02, Los Angeles County, California","ca","140","00","ACSSF","0005025",,,,,"06","037",,,,"403902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3615,486,2234,895
"06037404000","14000US06037404000","Census Tract 4040","Census Tract 4040, Los Angeles County, California","ca","140","00","ACSSF","0005026",,,,,"06","037",,,,"404000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328,482,2322,524
"06037404100","14000US06037404100","Census Tract 4041","Census Tract 4041, Los Angeles County, California","ca","140","00","ACSSF","0005027",,,,,"06","037",,,,"404100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002,983,2560,459
"06037404201","14000US06037404201","Census Tract 4042.01","Census Tract 4042.01, Los Angeles County, California","ca","140","00","ACSSF","0005028",,,,,"06","037",,,,"404201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211,463,1061,687
"06037404202","14000US06037404202","Census Tract 4042.02","Census Tract 4042.02, Los Angeles County, California","ca","140","00","ACSSF","0005029",,,,,"06","037",,,,"404202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817,304,1195,318
"06037404301","14000US06037404301","Census Tract 4043.01","Census Tract 4043.01, Los Angeles County, California","ca","140","00","ACSSF","0005030",,,,,"06","037",,,,"404301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,1042,1841,312
"06037404302","14000US06037404302","Census Tract 4043.02","Census Tract 4043.02, Los Angeles County, California","ca","140","00","ACSSF","0005031",,,,,"06","037",,,,"404302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528,218,1088,222
"06037404401","14000US06037404401","Census Tract 4044.01","Census Tract 4044.01, Los Angeles County, California","ca","140","00","ACSSF","0005032",,,,,"06","037",,,,"404401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,672,1423,250
"06037404402","14000US06037404402","Census Tract 4044.02","Census Tract 4044.02, Los Angeles County, California","ca","140","00","ACSSF","0005033",,,,,"06","037",,,,"404402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3449,1073,1942,434
"06037404501","14000US06037404501","Census Tract 4045.01","Census Tract 4045.01, Los Angeles County, California","ca","140","00","ACSSF","0005034",,,,,"06","037",,,,"404501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673,578,949,146
"06037404503","14000US06037404503","Census Tract 4045.03","Census Tract 4045.03, Los Angeles County, California","ca","140","00","ACSSF","0005035",,,,,"06","037",,,,"404503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811,470,951,390
"06037404504","14000US06037404504","Census Tract 4045.04","Census Tract 4045.04, Los Angeles County, California","ca","140","00","ACSSF","0005036",,,,,"06","037",,,,"404504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,1051,1605,439
"06037404600","14000US06037404600","Census Tract 4046","Census Tract 4046, Los Angeles County, California","ca","140","00","ACSSF","0005037",,,,,"06","037",,,,"404600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,211,567,143
"06037404701","14000US06037404701","Census Tract 4047.01","Census Tract 4047.01, Los Angeles County, California","ca","140","00","ACSSF","0005038",,,,,"06","037",,,,"404701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698,1431,1855,412
"06037404702","14000US06037404702","Census Tract 4047.02","Census Tract 4047.02, Los Angeles County, California","ca","140","00","ACSSF","0005039",,,,,"06","037",,,,"404702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695,1036,2055,604
"06037404703","14000US06037404703","Census Tract 4047.03","Census Tract 4047.03, Los Angeles County, California","ca","140","00","ACSSF","0005040",,,,,"06","037",,,,"404703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818,708,909,201
"06037404801","14000US06037404801","Census Tract 4048.01","Census Tract 4048.01, Los Angeles County, California","ca","140","00","ACSSF","0005041",,,,,"06","037",,,,"404801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980,1636,2612,732
"06037404802","14000US06037404802","Census Tract 4048.02","Census Tract 4048.02, Los Angeles County, California","ca","140","00","ACSSF","0005042",,,,,"06","037",,,,"404802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2745,794,1585,366
"06037404803","14000US06037404803","Census Tract 4048.03","Census Tract 4048.03, Los Angeles County, California","ca","140","00","ACSSF","0005043",,,,,"06","037",,,,"404803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159,299,698,162
"06037404901","14000US06037404901","Census Tract 4049.01","Census Tract 4049.01, Los Angeles County, California","ca","140","00","ACSSF","0005044",,,,,"06","037",,,,"404901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948,1490,1818,640
"06037404902","14000US06037404902","Census Tract 4049.02","Census Tract 4049.02, Los Angeles County, California","ca","140","00","ACSSF","0005045",,,,,"06","037",,,,"404902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633,812,1352,469
"06037404903","14000US06037404903","Census Tract 4049.03","Census Tract 4049.03, Los Angeles County, California","ca","140","00","ACSSF","0005046",,,,,"06","037",,,,"404903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874,392,1104,378
"06037405001","14000US06037405001","Census Tract 4050.01","Census Tract 4050.01, Los Angeles County, California","ca","140","00","ACSSF","0005047",,,,,"06","037",,,,"405001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093,1384,2407,302
"06037405002","14000US06037405002","Census Tract 4050.02","Census Tract 4050.02, Los Angeles County, California","ca","140","00","ACSSF","0005048",,,,,"06","037",,,,"405002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049,845,1021,183
"06037405101","14000US06037405101","Census Tract 4051.01","Census Tract 4051.01, Los Angeles County, California","ca","140","00","ACSSF","0005049",,,,,"06","037",,,,"405101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3864,1282,2159,423
"06037405102","14000US06037405102","Census Tract 4051.02","Census Tract 4051.02, Los Angeles County, California","ca","140","00","ACSSF","0005050",,,,,"06","037",,,,"405102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,1486,1685,480
"06037405201","14000US06037405201","Census Tract 4052.01","Census Tract 4052.01, Los Angeles County, California","ca","140","00","ACSSF","0005051",,,,,"06","037",,,,"405201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272,1125,1675,472
"06037405202","14000US06037405202","Census Tract 4052.02","Census Tract 4052.02, Los Angeles County, California","ca","140","00","ACSSF","0005052",,,,,"06","037",,,,"405202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,1165,1816,303
"06037405203","14000US06037405203","Census Tract 4052.03","Census Tract 4052.03, Los Angeles County, California","ca","140","00","ACSSF","0005053",,,,,"06","037",,,,"405203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,682,1349,368
"06037405301","14000US06037405301","Census Tract 4053.01","Census Tract 4053.01, Los Angeles County, California","ca","140","00","ACSSF","0005054",,,,,"06","037",,,,"405301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125,287,1467,371
"06037405302","14000US06037405302","Census Tract 4053.02","Census Tract 4053.02, Los Angeles County, California","ca","140","00","ACSSF","0005055",,,,,"06","037",,,,"405302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599,754,2180,665
"06037405400","14000US06037405400","Census Tract 4054","Census Tract 4054, Los Angeles County, California","ca","140","00","ACSSF","0005056",,,,,"06","037",,,,"405400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306,884,2037,385
"06037405500","14000US06037405500","Census Tract 4055","Census Tract 4055, Los Angeles County, California","ca","140","00","ACSSF","0005057",,,,,"06","037",,,,"405500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322,679,2831,812
"06037405600","14000US06037405600","Census Tract 4056","Census Tract 4056, Los Angeles County, California","ca","140","00","ACSSF","0005058",,,,,"06","037",,,,"405600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861,580,2307,974
"06037405701","14000US06037405701","Census Tract 4057.01","Census Tract 4057.01, Los Angeles County, California","ca","140","00","ACSSF","0005059",,,,,"06","037",,,,"405701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,440,1496,549
"06037405702","14000US06037405702","Census Tract 4057.02","Census Tract 4057.02, Los Angeles County, California","ca","140","00","ACSSF","0005060",,,,,"06","037",,,,"405702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355,387,1935,1033
"06037405800","14000US06037405800","Census Tract 4058","Census Tract 4058, Los Angeles County, California","ca","140","00","ACSSF","0005061",,,,,"06","037",,,,"405800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,858,2481,671
"06037405900","14000US06037405900","Census Tract 4059","Census Tract 4059, Los Angeles County, California","ca","140","00","ACSSF","0005062",,,,,"06","037",,,,"405900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705,604,1560,541
"06037406000","14000US06037406000","Census Tract 4060","Census Tract 4060, Los Angeles County, California","ca","140","00","ACSSF","0005063",,,,,"06","037",,,,"406000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,510,2162,994
"06037406101","14000US06037406101","Census Tract 4061.01","Census Tract 4061.01, Los Angeles County, California","ca","140","00","ACSSF","0005064",,,,,"06","037",,,,"406101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125,247,1315,563
"06037406102","14000US06037406102","Census Tract 4061.02","Census Tract 4061.02, Los Angeles County, California","ca","140","00","ACSSF","0005065",,,,,"06","037",,,,"406102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018,439,2661,918
"06037406200","14000US06037406200","Census Tract 4062","Census Tract 4062, Los Angeles County, California","ca","140","00","ACSSF","0005066",,,,,"06","037",,,,"406200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930,980,2263,687
"06037406300","14000US06037406300","Census Tract 4063","Census Tract 4063, Los Angeles County, California","ca","140","00","ACSSF","0005067",,,,,"06","037",,,,"406300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115,323,1919,1873
"06037406402","14000US06037406402","Census Tract 4064.02","Census Tract 4064.02, Los Angeles County, California","ca","140","00","ACSSF","0005068",,,,,"06","037",,,,"406402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,128,892,410
"06037406411","14000US06037406411","Census Tract 4064.11","Census Tract 4064.11, Los Angeles County, California","ca","140","00","ACSSF","0005069",,,,,"06","037",,,,"406411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385,240,792,353
"06037406412","14000US06037406412","Census Tract 4064.12","Census Tract 4064.12, Los Angeles County, California","ca","140","00","ACSSF","0005070",,,,,"06","037",,,,"406412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,199,828,562
"06037406500","14000US06037406500","Census Tract 4065","Census Tract 4065, Los Angeles County, California","ca","140","00","ACSSF","0005071",,,,,"06","037",,,,"406500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553,538,2531,1484
"06037406601","14000US06037406601","Census Tract 4066.01","Census Tract 4066.01, Los Angeles County, California","ca","140","00","ACSSF","0005072",,,,,"06","037",,,,"406601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818,425,2247,1146
"06037406602","14000US06037406602","Census Tract 4066.02","Census Tract 4066.02, Los Angeles County, California","ca","140","00","ACSSF","0005073",,,,,"06","037",,,,"406602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620,775,2101,744
"06037406701","14000US06037406701","Census Tract 4067.01","Census Tract 4067.01, Los Angeles County, California","ca","140","00","ACSSF","0005074",,,,,"06","037",,,,"406701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087,310,1217,560
"06037406702","14000US06037406702","Census Tract 4067.02","Census Tract 4067.02, Los Angeles County, California","ca","140","00","ACSSF","0005075",,,,,"06","037",,,,"406702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353,673,2682,998
"06037406800","14000US06037406800","Census Tract 4068","Census Tract 4068, Los Angeles County, California","ca","140","00","ACSSF","0005076",,,,,"06","037",,,,"406800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,547,2090,811
"06037406901","14000US06037406901","Census Tract 4069.01","Census Tract 4069.01, Los Angeles County, California","ca","140","00","ACSSF","0005077",,,,,"06","037",,,,"406901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135,980,1537,618
"06037406902","14000US06037406902","Census Tract 4069.02","Census Tract 4069.02, Los Angeles County, California","ca","140","00","ACSSF","0005078",,,,,"06","037",,,,"406902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411,795,1295,321
"06037407001","14000US06037407001","Census Tract 4070.01","Census Tract 4070.01, Los Angeles County, California","ca","140","00","ACSSF","0005079",,,,,"06","037",,,,"407001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4069,1417,2202,450
"06037407002","14000US06037407002","Census Tract 4070.02","Census Tract 4070.02, Los Angeles County, California","ca","140","00","ACSSF","0005080",,,,,"06","037",,,,"407002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319,885,1160,274
"06037407101","14000US06037407101","Census Tract 4071.01","Census Tract 4071.01, Los Angeles County, California","ca","140","00","ACSSF","0005081",,,,,"06","037",,,,"407101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043,911,1834,298
"06037407102","14000US06037407102","Census Tract 4071.02","Census Tract 4071.02, Los Angeles County, California","ca","140","00","ACSSF","0005082",,,,,"06","037",,,,"407102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,1335,1952,453
"06037407200","14000US06037407200","Census Tract 4072","Census Tract 4072, Los Angeles County, California","ca","140","00","ACSSF","0005083",,,,,"06","037",,,,"407200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274,1658,2222,394
"06037407301","14000US06037407301","Census Tract 4073.01","Census Tract 4073.01, Los Angeles County, California","ca","140","00","ACSSF","0005084",,,,,"06","037",,,,"407301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502,983,2022,497
"06037407302","14000US06037407302","Census Tract 4073.02","Census Tract 4073.02, Los Angeles County, California","ca","140","00","ACSSF","0005085",,,,,"06","037",,,,"407302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272,653,1427,192
"06037407400","14000US06037407400","Census Tract 4074","Census Tract 4074, Los Angeles County, California","ca","140","00","ACSSF","0005086",,,,,"06","037",,,,"407400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,203,722,453
"06037407501","14000US06037407501","Census Tract 4075.01","Census Tract 4075.01, Los Angeles County, California","ca","140","00","ACSSF","0005087",,,,,"06","037",,,,"407501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942,954,1606,382
"06037407502","14000US06037407502","Census Tract 4075.02","Census Tract 4075.02, Los Angeles County, California","ca","140","00","ACSSF","0005088",,,,,"06","037",,,,"407502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,839,1691,309
"06037407601","14000US06037407601","Census Tract 4076.01","Census Tract 4076.01, Los Angeles County, California","ca","140","00","ACSSF","0005089",,,,,"06","037",,,,"407601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,1077,1530,154
"06037407602","14000US06037407602","Census Tract 4076.02","Census Tract 4076.02, Los Angeles County, California","ca","140","00","ACSSF","0005090",,,,,"06","037",,,,"407602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690,816,1562,312
"06037407701","14000US06037407701","Census Tract 4077.01","Census Tract 4077.01, Los Angeles County, California","ca","140","00","ACSSF","0005091",,,,,"06","037",,,,"407701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293,1438,1652,203
"06037407702","14000US06037407702","Census Tract 4077.02","Census Tract 4077.02, Los Angeles County, California","ca","140","00","ACSSF","0005092",,,,,"06","037",,,,"407702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4414,1336,2291,787
"06037407801","14000US06037407801","Census Tract 4078.01","Census Tract 4078.01, Los Angeles County, California","ca","140","00","ACSSF","0005093",,,,,"06","037",,,,"407801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886,1077,2218,591
"06037407802","14000US06037407802","Census Tract 4078.02","Census Tract 4078.02, Los Angeles County, California","ca","140","00","ACSSF","0005094",,,,,"06","037",,,,"407802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272,757,1198,317
"06037407900","14000US06037407900","Census Tract 4079","Census Tract 4079, Los Angeles County, California","ca","140","00","ACSSF","0005095",,,,,"06","037",,,,"407900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371,1023,2417,931
"06037408003","14000US06037408003","Census Tract 4080.03","Census Tract 4080.03, Los Angeles County, California","ca","140","00","ACSSF","0005096",,,,,"06","037",,,,"408003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220,461,1844,915
"06037408004","14000US06037408004","Census Tract 4080.04","Census Tract 4080.04, Los Angeles County, California","ca","140","00","ACSSF","0005097",,,,,"06","037",,,,"408004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,211,754,759
"06037408005","14000US06037408005","Census Tract 4080.05","Census Tract 4080.05, Los Angeles County, California","ca","140","00","ACSSF","0005098",,,,,"06","037",,,,"408005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690,424,1640,1626
"06037408006","14000US06037408006","Census Tract 4080.06","Census Tract 4080.06, Los Angeles County, California","ca","140","00","ACSSF","0005099",,,,,"06","037",,,,"408006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,252,1356,741
"06037408133","14000US06037408133","Census Tract 4081.33","Census Tract 4081.33, Los Angeles County, California","ca","140","00","ACSSF","0005100",,,,,"06","037",,,,"408133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528,521,1959,1048
"06037408134","14000US06037408134","Census Tract 4081.34","Census Tract 4081.34, Los Angeles County, California","ca","140","00","ACSSF","0005101",,,,,"06","037",,,,"408134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,170,1052,938
"06037408135","14000US06037408135","Census Tract 4081.35","Census Tract 4081.35, Los Angeles County, California","ca","140","00","ACSSF","0005102",,,,,"06","037",,,,"408135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667,164,1401,1102
"06037408136","14000US06037408136","Census Tract 4081.36","Census Tract 4081.36, Los Angeles County, California","ca","140","00","ACSSF","0005103",,,,,"06","037",,,,"408136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951,538,1725,688
"06037408137","14000US06037408137","Census Tract 4081.37","Census Tract 4081.37, Los Angeles County, California","ca","140","00","ACSSF","0005104",,,,,"06","037",,,,"408137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916,256,1742,918
"06037408138","14000US06037408138","Census Tract 4081.38","Census Tract 4081.38, Los Angeles County, California","ca","140","00","ACSSF","0005105",,,,,"06","037",,,,"408138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543,1360,1822,361
"06037408139","14000US06037408139","Census Tract 4081.39","Census Tract 4081.39, Los Angeles County, California","ca","140","00","ACSSF","0005106",,,,,"06","037",,,,"408139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,1284,1403,290
"06037408140","14000US06037408140","Census Tract 4081.40","Census Tract 4081.40, Los Angeles County, California","ca","140","00","ACSSF","0005107",,,,,"06","037",,,,"408140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,880,1269,126
"06037408141","14000US06037408141","Census Tract 4081.41","Census Tract 4081.41, Los Angeles County, California","ca","140","00","ACSSF","0005108",,,,,"06","037",,,,"408141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559,1355,1859,345
"06037408202","14000US06037408202","Census Tract 4082.02","Census Tract 4082.02, Los Angeles County, California","ca","140","00","ACSSF","0005109",,,,,"06","037",,,,"408202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,331,784,233
"06037408211","14000US06037408211","Census Tract 4082.11","Census Tract 4082.11, Los Angeles County, California","ca","140","00","ACSSF","0005110",,,,,"06","037",,,,"408211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,714,2390,1392
"06037408212","14000US06037408212","Census Tract 4082.12","Census Tract 4082.12, Los Angeles County, California","ca","140","00","ACSSF","0005111",,,,,"06","037",,,,"408212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,577,1845,1152
"06037408301","14000US06037408301","Census Tract 4083.01","Census Tract 4083.01, Los Angeles County, California","ca","140","00","ACSSF","0005112",,,,,"06","037",,,,"408301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692,1385,1997,310
"06037408302","14000US06037408302","Census Tract 4083.02","Census Tract 4083.02, Los Angeles County, California","ca","140","00","ACSSF","0005113",,,,,"06","037",,,,"408302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723,731,1428,564
"06037408303","14000US06037408303","Census Tract 4083.03","Census Tract 4083.03, Los Angeles County, California","ca","140","00","ACSSF","0005114",,,,,"06","037",,,,"408303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,472,1852,676
"06037408401","14000US06037408401","Census Tract 4084.01","Census Tract 4084.01, Los Angeles County, California","ca","140","00","ACSSF","0005115",,,,,"06","037",,,,"408401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969,667,1699,603
"06037408402","14000US06037408402","Census Tract 4084.02","Census Tract 4084.02, Los Angeles County, California","ca","140","00","ACSSF","0005116",,,,,"06","037",,,,"408402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4799,666,2713,1420
"06037408501","14000US06037408501","Census Tract 4085.01","Census Tract 4085.01, Los Angeles County, California","ca","140","00","ACSSF","0005117",,,,,"06","037",,,,"408501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,496,1271,222
"06037408503","14000US06037408503","Census Tract 4085.03","Census Tract 4085.03, Los Angeles County, California","ca","140","00","ACSSF","0005118",,,,,"06","037",,,,"408503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4960,444,2319,2197
"06037408504","14000US06037408504","Census Tract 4085.04","Census Tract 4085.04, Los Angeles County, California","ca","140","00","ACSSF","0005119",,,,,"06","037",,,,"408504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593,537,1892,1164
"06037408505","14000US06037408505","Census Tract 4085.05","Census Tract 4085.05, Los Angeles County, California","ca","140","00","ACSSF","0005120",,,,,"06","037",,,,"408505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,230,844,774
